FID;Shape *;AU_Unidad;Tramo;T1;T2;T3;T4;T5;T6;T7;T8;T9;sector;km2;Franja;F1;F2;F3;F4;nearX;nearY;COUNT_AVEN;LINK_2010;RC_DistAU;RCD_AUInv;RC_DistAV;RC_DistSb;RC_DistEV;RC_DistAc;RCD_ACInv;RC_PCol_H;LINK__2011;DENS10;POB10;VARON;MUJER;VIV10;HOG10;NBI10;NBI_H10;NO_VIV10;Z_NBI10;Z_BARON;Z_MUJER;Z_NBIH10;Z_NEDU10;Z_DESO10;Z_OCUP10;Z_INMI10;Z_NTEN10;NO_EDU10;DESOC10;OCUP10;INMIG10;NO_TEN10;HA_RC;MENOR17;PEA65;ADULTMAY;Z_MENOR17;Z_PEA65;Z_ADULTMAY;VIV1HOG;VIVMAS1HOG;NBI10_HA;INMIG10_HA;NO_TEN10_HA
27;Point;28;9;0;0;0;0;0;0;0;0;1;SUR;0,006132;1;1;0;0;0;101652,2666;98277,8147;1;20071902;966,754761;0,001034388;26,50055;1038,913677;180,772649;1121,699932;0,000891504;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
28;Point;29;9;0;0;0;0;0;0;0;0;1;SUR;0,003257;1;1;0;0;0;101699,5496;98277,49817;0;20071902;980,352652;0,001020041;59,425365;1060,899715;140,484115;1152,553654;0,000867639;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
29;Point;30;9;0;0;0;0;0;0;0;0;1;SUR;0,003267;1;1;0;0;0;101728,1043;98284,43109;0;20071902;981,868701;0,001018466;84,388895;1068,790665;113,837155;1166,457056;0,000857297;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
31;Point;32;9;0;0;0;0;0;0;0;0;1;SUR;0,00327;1;1;0;0;0;101756,6987;98291,46658;0;20071902;983,544185;0,001016731;109,453709;1077,358695;88,827638;1180,881406;0,000846825;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
33;Point;34;9;0;0;0;0;0;0;0;0;1;SUR;0,003277;1;1;0;0;0;101785,3068;98298,65751;0;20071902;985,927001;0,001014274;122,870801;1086,534482;67,35158;1195,756838;0,00083629;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
35;Point;36;9;0;0;0;0;0;0;0;0;1;SUR;0,003276;1;1;0;0;0;101814,0334;98305,51517;0;20071902;989,537661;0,001010573;103,04279;1096,769212;54,39378;1211,484324;0,000825434;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
38;Point;39;9;0;0;0;0;0;0;0;0;1;SUR;0,003688;1;1;0;0;0;101898,2878;98332,25371;1;20071902;998,731362;0,00100127;57,518821;1125,533813;34,68475;1256,183293;0,000796062;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
39;Point;40;9;0;0;0;0;0;0;0;0;1;SUR;0,003305;1;1;0;0;0;101928,0989;98335,16184;1;20071902;1008,57523;0,000991498;57,991771;1142,195737;38,042597;1277,233375;0,000782942;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
42;Point;43;9;0;0;0;0;0;0;0;0;1;SUR;0,003777;1;1;0;0;0;101957,7976;98342,33523;1;20071902;1015,0428;0,00098518;58,020612;1156,112954;37,431009;1295,901822;0,000771663;1;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
47;Point;48;9;0;0;0;0;0;0;0;0;1;SUR;0,004122;1;1;0;0;0;101866,8503;98334,94179;1;20071902;983,13102;0,001017158;57,172906;1104,000551;31,303062;1230,591675;0,000812617;0;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
52;Point;53;9;0;0;0;0;0;0;0;0;1;SUR;0,007429;1;1;0;0;0;101822,4051;98359,70404;1;20071902;942,491246;0,001061018;51,604841;1057,471742;2,630394;1180,870846;0,000846833;1;20071902;407,616708;1659;829;830;267;507;85,9872;40,0023;11,0004;0,051831;0,499699;0,500301;0,0789;0,076677;0,0512;0,7056;0,3767;0,142;127,207674;84,9408;1170,5904;624,9453;71,994;4,064134;498;1072;89;0,300181;0,646172;0,053647;142;116;21,1575701;153,7708402;17,71447497
514;Point;515;8;0;0;0;0;0;0;0;1;0;NORTE;0,016091;2;0;1;0;0;101305,7548;99621,29345;0;20072105;401,358228;0,00249154;263,630896;426,049707;294,379803;572,587826;0,001746457;1;20072105;132,177264;686;343;343;292;250;10;0;3,0076;0,014577;0,5;0,5;0;0,042105;0,0214;0,7165;0,0671;0,072;28,884208;14,6804;491,519;46,0306;18;5,18611;123;438;125;0,1793;0,638484;0,182216;234;4;1,928227515;8,875746947;3,470809528
533;Point;534;8;0;0;0;0;0;0;0;1;0;NORTE;0,012492;2;0;1;0;0;101418,7935;99661,37442;0;20072105;361,076633;0,002769495;235,196499;504,116909;240,483028;680,957367;0,001468521;1;20072105;132,177264;686;343;343;292;250;10;0;3,0076;0,014577;0,5;0,5;0;0,042105;0,0214;0,7165;0,0671;0,072;28,884208;14,6804;491,519;46,0306;18;5,18611;123;438;125;0,1793;0,638484;0,182216;234;4;1,928227515;8,875746947;3,470809528
559;Point;560;8;0;0;0;0;0;0;0;1;0;NORTE;0,012606;2;0;1;0;0;101516,3724;99699,30174;0;20072105;328,53069;0,003043856;198,862525;433,728458;204,321377;779,369698;0,001283088;0;20072105;132,177264;686;343;343;292;250;10;0;3,0076;0,014577;0,5;0,5;0;0,042105;0,0214;0,7165;0,0671;0,072;28,884208;14,6804;491,519;46,0306;18;5,18611;123;438;125;0,1793;0,638484;0,182216;234;4;1,928227515;8,875746947;3,470809528
579;Point;580;8;0;0;0;0;0;0;0;1;0;NORTE;0,010661;2;0;1;0;0;101606,8325;99734,53091;0;20072105;299,118129;0,003343161;165,228752;337,693747;170,849493;871,951842;0,001146852;0;20072105;132,177264;686;343;343;292;250;10;0;3,0076;0,014577;0,5;0,5;0;0,042105;0,0214;0,7165;0,0671;0,072;28,884208;14,6804;491,519;46,0306;18;5,18611;123;438;125;0,1793;0,638484;0,182216;234;4;1,928227515;8,875746947;3,470809528
779;Point;780;2;0;1;0;0;0;0;0;0;0;SUR;0,021187;1;1;0;0;0;106832,4928;100130,1365;1;20012902;495,791283;0,002016978;98,648603;644,335486;105,46719;495,791283;0,002016978;0;20012902;159,183673;624;312;312;250;266;141,9908;20,9874;117;0,227549;0,5;0,5;0,0789;0,061224;0,0528;0,6903;0,2003;0,0602;38,204082;32,9472;430,7472;124,9872;16,0132;3,913697;165;411;48;0,264423;0,658654;0,076923;208;18;36,28047853;31,93583969;4,091578883
783;Point;784;2;0;1;0;0;0;0;0;0;0;SUR;0,017905;1;1;0;0;0;106936,0178;100144,6944;1;20012902;501,388147;0,001994463;89,118838;572,119387;95,917882;501,388147;0,001994463;0;20012902;159,183673;624;312;312;250;266;141,9908;20,9874;117;0,227549;0,5;0,5;0,0789;0,061224;0,0528;0,6903;0,2003;0,0602;38,204082;32,9472;430,7472;124,9872;16,0132;3,913697;165;411;48;0,264423;0,658654;0,076923;208;18;36,28047853;31,93583969;4,091578883
1249;Point;1299;1;1;0;0;0;0;0;0;0;0;NORTE;0,005295;4;0;0;0;1;107503,4743;101729,2018;2;20011505;545,110899;0,001834489;20,623908;149,6683;0;545,110899;0,001834489;3;20011505;95,081967;464;232;232;217;187;41,0091;2,992;37,9967;0,088382;0,5;0,5;0,016;0,022124;0,0441;0,7046;0,2284;0,0481;10,265485;20,4624;326,9344;105,9776;8,9947;4,875375;81;331;52;0,174569;0,713362;0,112069;144;11;8,41147604;21,73732277;1,844924749
1250;Point;1300;1;1;0;0;0;0;0;0;0;0;NORTE;0,004681;4;0;0;0;1;107542,5918;101725,4617;2;20011505;537,235513;0,001861381;18,548934;131,598513;0;537,235513;0,001861381;5;20011505;95,081967;464;232;232;217;187;41,0091;2,992;37,9967;0,088382;0,5;0,5;0,016;0,022124;0,0441;0,7046;0,2284;0,0481;10,265485;20,4624;326,9344;105,9776;8,9947;4,875375;81;331;52;0,174569;0,713362;0,112069;144;11;8,41147604;21,73732277;1,844924749
1251;Point;1301;1;1;0;0;0;0;0;0;0;0;NORTE;0,004767;4;0;0;0;1;107579,5442;101732,2519;2;20011505;542,682573;0,001842698;18,679922;113,729065;0;542,682573;0,001842698;3;20011505;95,081967;464;232;232;217;187;41,0091;2,992;37,9967;0,088382;0,5;0,5;0,016;0,022124;0,0441;0,7046;0,2284;0,0481;10,265485;20,4624;326,9344;105,9776;8,9947;4,875375;81;331;52;0,174569;0,713362;0,112069;144;11;8,41147604;21,73732277;1,844924749
1252;Point;1302;1;1;0;0;0;0;0;0;0;0;NORTE;0,017127;4;0;0;0;1;107664,8769;101738,7155;1;20011505;555,579025;0,001799924;63,893073;124,333852;72,954607;555,579025;0,001799924;0;20011505;95,081967;464;232;232;217;187;41,0091;2,992;37,9967;0,088382;0,5;0,5;0,016;0,022124;0,0441;0,7046;0,2284;0,0481;10,265485;20,4624;326,9344;105,9776;8,9947;4,875375;81;331;52;0,174569;0,713362;0,112069;144;11;8,41147604;21,73732277;1,844924749
1253;Point;1303;1;1;0;0;0;0;0;0;0;0;NORTE;0,0169;4;0;0;0;1;107797,5741;101749,1198;2;20011505;600,15518;0,001666236;63,754334;94,420781;206,003004;600,15518;0,001666236;1;20011505;95,081967;464;232;232;217;187;41,0091;2,992;37,9967;0,088382;0,5;0,5;0,016;0,022124;0,0441;0,7046;0,2284;0,0481;10,265485;20,4624;326,9344;105,9776;8,9947;4,875375;81;331;52;0,174569;0,713362;0,112069;144;11;8,41147604;21,73732277;1,844924749
1201;Point;1251;3;0;0;1;0;0;0;0;0;0;NORTE;0,023099;4;0;0;0;1;105788,6762;101483,1007;0;20031905;998,187558;0,001001816;168,618731;423,291065;258,047071;998,187558;0,001001816;1;20031905;351,515152;812;407;405;361;344;114,0016;15,996;78,0121;0,140396;0,501232;0,498768;0,0465;0,028097;0,0433;0,7384;0,1909;0,1192;22,814813;35,1596;599,5808;155,0108;41,0048;2,308525;166;564;82;0,204433;0,694581;0,100985;281;17;49,38287435;67,14711775;17,76233742
364;Point;365;9;0;0;0;0;0;0;0;0;1;NORTE;0,01228;2;0;1;0;0;101171,0067;99313,69123;0;20071203;95,006656;0,010525578;129,838062;106,030949;316,765206;277,476373;0,00360391;0;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
407;Point;408;9;0;0;0;0;0;0;0;0;1;NORTE;0,012147;2;0;1;0;0;101126,8987;99422,49405;0;20071203;201,870447;0,004953672;161,657187;222,658135;363,355046;305,207411;0,00327646;0;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
461;Point;462;9;0;0;0;0;0;0;0;0;1;NORTE;0,012289;2;0;1;0;0;101082,7525;99531,70394;0;20071203;310,018706;0,003225612;161,898818;340,217559;338,355635;370,31644;0,002700393;0;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
482;Point;483;9;0;0;0;0;0;0;0;0;1;NORTE;0,014554;2;0;1;0;0;101190,3043;99568,79418;0;20071203;350,693321;0,002851494;275,49966;358,639072;361,671175;458,419797;0,002181407;1;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
532;Point;533;9;0;0;0;0;0;0;0;0;1;NORTE;0,009192;2;0;1;0;0;101125,8516;99669,1518;0;20071203;448,268801;0,002230804;185,053857;464,00338;379,228036;513,074328;0,001949035;1;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
1308;Point;1358;9;0;0;0;0;0;0;0;0;1;NORTE;0,005849;2;0;1;0;0;101211,8061;99234,4851;1;20071203;17,161887;0,058268651;42,664751;30,160586;299,105646;286,728949;0,003487614;1;20071203;112,536443;772;387;385;305;278;29,9962;2,0016;26,9925;0,038855;0,501295;0,498705;0,0072;0,030343;0,035;0,6635;0,1036;0,0971;23,424804;27,02;512,222;79,9792;26,9938;6,856174;184;469;119;0,238342;0,607513;0,154145;271;3;4,375063993;11,66528154;3,93715212
1512;Point;1562;4;0;0;0;1;0;0;0;0;0;SUR;0,000004;1;1;0;0;0;104695,3413;99004,00294;1;20052012;1230,652044;0,000812577;0,043919;337,341739;80,863906;1246,285053;0,000802385;3;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1513;Point;1563;4;0;0;0;1;0;0;0;0;0;SUR;0,000004;1;1;0;0;0;104764,203;99017,78285;2;20052012;1228,283947;0,000814144;7,367175;362,971596;21,547879;1261,574467;0,00079266;5;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1534;Point;1584;4;0;0;0;1;0;0;0;0;0;SUR;0,02018;1;1;0;0;0;104649,2174;99064,76524;1;20052012;1163,182631;0,00085971;68,960494;397,452435;145,096895;1172,722061;0,000852717;1;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1535;Point;1585;4;0;0;0;1;0;0;0;0;0;SUR;0,007362;1;1;0;0;0;104755,6308;99084,7853;2;20052012;1160,780428;0,000861489;31,824639;426,108241;79,108042;1197,576136;0,00083502;1;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1554;Point;1604;4;0;0;0;1;0;0;0;0;0;SUR;0,010929;1;1;0;0;0;104752,7419;99187,57158;1;20052012;1058,898517;0,000944378;60,488975;526,65402;176,97753;1105,114783;0,000904883;0;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1568;Point;1618;4;0;0;0;1;0;0;0;0;0;SUR;0,024128;1;1;0;0;0;104626,2807;99214,67515;1;20052012;1011,538999;0,000988593;77,493901;548,51035;259,206213;1025,295941;0,000975328;1;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1581;Point;1631;4;0;0;0;1;0;0;0;0;0;SUR;0,026221;1;1;0;0;0;104763,6559;99318,31194;2;20052012;930,936288;0,001074187;77,662144;608,288525;303,779907;998,303968;0,001001699;1;20052012;101,799775;905;455;450;321;297;53,9946;4,9896;13,0005;0,059663;0,502762;0,497238;0,0168;0,044419;0,0456;0,7121;0,1193;0,1515;40,199313;41,268;644,4505;107,9665;44,9955;8,888006;190;612;103;0,209945;0,676243;0,113812;227;11;6,074995899;12,14743779;5,062496582
1282;Point;1332;2;0;1;0;0;0;0;0;0;0;NORTE;0,016813;4;0;0;0;1;107263,8947;102091,5728;0;20011602;955,976912;0,00104605;127,470183;223,406701;208,018496;955,976912;0,00104605;1;20011602;194,047619;326;164;162;291;164;14,0056;3,0012;10,9998;0,042962;0,503067;0,496933;0,0183;0,037855;0,047;0,7936;0,1748;0,0976;12,340694;15,322;258,7136;56,9848;16,0064;1,682066;52;233;41;0,159509;0,714724;0,125767;162;1;8,326427144;33,87786211;9,515916736
575;Point;576;4;0;0;0;1;0;0;0;0;0;SUR;0,011474;1;1;0;0;0;105677,3417;99747,97543;1;20040701;593,279646;0,001685546;73,792942;241,614537;501,127361;593,279646;0,001685546;3;20040701;136,666667;902;454;448;363;304;26,9952;3,0096;21,0177;0,029928;0,503326;0,496674;0,0099;0,038724;0,0473;0,7166;0,1131;0,125;34,929382;42,6646;646,3732;102,0162;38;6,596609;169;599;134;0,187361;0,66408;0,148559;286;8;4,092284384;15,4649457;5,760535451
636;Point;637;4;0;0;0;1;0;0;0;0;0;SUR;0,015133;1;1;0;0;0;105669,1233;99849,13612;1;20040701;493,358758;0,002026923;65,601702;145,04536;487,117304;493,358758;0,002026923;1;20040701;136,666667;902;454;448;363;304;26,9952;3,0096;21,0177;0,029928;0,503326;0,496674;0,0099;0,038724;0,0473;0,7166;0,1131;0,125;34,929382;42,6646;646,3732;102,0162;38;6,596609;169;599;134;0,187361;0,66408;0,148559;286;8;4,092284384;15,4649457;5,760535451
647;Point;648;3;0;0;1;0;0;0;0;0;0;SUR;0,021481;1;1;0;0;0;105799,8737;99845,45018;1;20040701;496,635417;0,00201355;63,162229;164,373535;359,50246;496,635417;0,00201355;1;20040701;136,666667;902;454;448;363;304;26,9952;3,0096;21,0177;0,029928;0,503326;0,496674;0,0099;0,038724;0,0473;0,7166;0,1131;0,125;34,929382;42,6646;646,3732;102,0162;38;6,596609;169;599;134;0,187361;0,66408;0,148559;286;8;4,092284384;15,4649457;5,760535451
702;Point;703;4;0;0;0;1;0;0;0;0;0;SUR;0,017986;1;1;0;0;0;105654,4128;99980,30678;2;20040701;363,743197;0,002749192;60,731896;61,459328;476,391234;363,743197;0,002749192;0;20040701;136,666667;902;454;448;363;304;26,9952;3,0096;21,0177;0,029928;0,503326;0,496674;0,0099;0,038724;0,0473;0,7166;0,1131;0,125;34,929382;42,6646;646,3732;102,0162;38;6,596609;169;599;134;0,187361;0,66408;0,148559;286;8;4,092284384;15,4649457;5,760535451
982;Point;1032;1;1;0;0;0;0;0;0;0;0;NORTE;0,017379;3;0;0;1;0;107828,5406;100860,7985;1;20012207;136,616866;0,00731974;66,889209;188,479143;111,097949;152,993434;0,006536228;0;20012207;322,988506;562;283;279;332;268;40,0124;8,0132;36,9848;0,071196;0,503559;0,496441;0,0299;0,026266;0,0344;0,7816;0,2189;0,0896;14,761728;19,3328;439,2592;123,0218;24,0128;1,738466;95;405;62;0,169039;0,720641;0,11032;251;6;23,01592323;70,7645706;13,81263712
1179;Point;1229;1;1;0;0;0;0;0;0;0;0;NORTE;0,010362;4;0;0;0;1;108467,7984;101437,5973;1;20012401;668,096741;0,001496789;38,432379;715,685843;191,315414;668,096741;0,001496789;0;20012401;151,219512;248;125;123;214;113;22,0011;0;21,9992;0,088714;0,504032;0,495968;0;0,016529;0,0377;0,7356;0,1331;0,1239;4,099175;9,3496;182,4288;33,0088;14,0007;1,63504;34;177;37;0,137097;0,71371;0,149194;113;0;13,45600108;20,1883746;8,562909776
1180;Point;1230;1;1;0;0;0;0;0;0;0;0;NORTE;0,005994;4;0;0;0;1;108569,0494;101443,9115;2;20012401;654,465986;0,001527963;35,822409;800,25432;127,512764;654,465986;0,001527963;1;20012401;151,219512;248;125;123;214;113;22,0011;0;21,9992;0,088714;0,504032;0,495968;0;0,016529;0,0377;0,7356;0,1331;0,1239;4,099175;9,3496;182,4288;33,0088;14,0007;1,63504;34;177;37;0,137097;0,71371;0,149194;113;0;13,45600108;20,1883746;8,562909776
877;Point;927;1;1;0;0;0;0;0;0;0;0;SUR;0,017447;1;1;0;0;0;108381,8285;100486,316;2;20012509;240,630838;0,004155743;63,583402;804,633246;122,426798;248,4739;0,004024568;1;20012509;376;658;332;326;187;212;80,0088;37,9904;29,0037;0,121594;0,504559;0,495441;0,1792;0,060261;0,0541;0,7095;0,2021;0,1557;39,651468;35,5978;466,851;132,9818;33,0084;1,748828;194;409;55;0,294833;0,621581;0,083587;127;23;45,74995368;76,04052543;18,87458344
838;Point;888;2;0;1;0;0;0;0;0;0;0;SUR;0,019421;2;0;1;0;0;106681,7099;100392,5809;1;20012813;233,713811;0,004278737;78,218631;346,046492;114,267815;235,416969;0,004247782;1;20012813;110,696095;652;330;322;275;261;113,013;9,9963;99,99;0,173333;0,506135;0,493865;0,0383;0,046774;0,0551;0,7018;0,1304;0,1571;30,496772;35,9252;457,5736;85,0208;41,0031;5,882541;154;422;76;0,236196;0,647239;0,116564;234;7;19,21159581;14,45307394;6,970304159
1917;Point;800;2;0;1;0;0;0;0;0;0;0;SUR;0,0055;2;0;1;0;0;106701,4026;100241,841;2;20012813;380,494426;0,002628159;17,933495;496,744352;76,469399;380,494426;0,002628159;3;20012813;110,696095;652;330;322;275;261;113,013;9,9963;99,99;0,173333;0,506135;0,493865;0,0383;0,046774;0,0551;0,7018;0,1304;0,1571;30,496772;35,9252;457,5736;85,0208;41,0031;5,882541;154;422;76;0,236196;0,647239;0,116564;234;7;19,21159581;14,45307394;6,970304159
1946;Point;829;2;0;1;0;0;0;0;0;0;0;SUR;0,011477;2;0;1;0;0;106686,554;100293,956;2;20012813;330,916662;0,003021909;70,448542;442,59825;87,178894;330,916662;0,003021909;3;20012813;110,696095;652;330;322;275;261;113,013;9,9963;99,99;0,173333;0,506135;0,493865;0,0383;0,046774;0,0551;0,7018;0,1304;0,1571;30,496772;35,9252;457,5736;85,0208;41,0031;5,882541;154;422;76;0,236196;0,647239;0,116564;234;7;19,21159581;14,45307394;6,970304159
1947;Point;830;2;0;1;0;0;0;0;0;0;0;SUR;0,022483;2;0;1;0;0;106873,1121;100284,9139;1;20012813;352,177464;0,002839478;54,046776;526,377019;0;352,177464;0,002839478;3;20012813;110,696095;652;330;322;275;261;113,013;9,9963;99,99;0,173333;0,506135;0,493865;0,0383;0,046774;0,0551;0,7018;0,1304;0,1571;30,496772;35,9252;457,5736;85,0208;41,0031;5,882541;154;422;76;0,236196;0,647239;0,116564;234;7;19,21159581;14,45307394;6,970304159
856;Point;906;2;0;1;0;0;0;0;0;0;0;SUR;0,019854;2;0;1;0;0;107305,0266;100430,7898;0;20012809;263,306535;0,003797855;179,557031;321,953948;136,040128;295,030486;0,00338948;1;20012809;214,782609;741;376;365;300;262;66,9934;16,0082;60,99;0,090409;0,507422;0,492578;0,0611;0,032486;0,0747;0,7007;0,2348;0,1107;24,072037;55,3527;519,2187;173,9868;29,0034;3,452022;160;503;78;0,215924;0,678812;0,105263;249;6;19,40700262;50,40141691;8,401858389
1956;Point;839;2;0;1;0;0;0;0;0;0;0;SUR;0,01463;2;0;1;0;0;107308,0036;100304,1645;1;20012809;314,266652;0,003182011;52,923728;234,536552;136,438461;314,266652;0,003182011;5;20012809;214,782609;741;376;365;300;262;66,9934;16,0082;60,99;0,090409;0,507422;0,492578;0,0611;0,032486;0,0747;0,7007;0,2348;0,1107;24,072037;55,3527;519,2187;173,9868;29,0034;3,452022;160;503;78;0,215924;0,678812;0,105263;249;6;19,40700262;50,40141691;8,401858389
210;Point;211;9;0;0;0;0;0;0;0;0;1;SUR;0,005221;2;0;1;0;0;100767,7207;98939,44738;1;20071313;89,921132;0,011120856;81,498526;308,12379;639,047836;89,921132;0,011120856;1;20071313;136,144578;565;287;278;229;196;0,9996;0,9996;0;0,001769;0,507965;0,492035;0,0051;0,036036;0,0377;0,6762;0,0531;0,0612;20,360363;21,3005;382,053;30,0015;11,9952;4,147459;99;371;95;0,175221;0,656637;0,168142;186;5;0,241015041;7,233706228;2,892180489
219;Point;220;9;0;0;0;0;0;0;0;0;1;SUR;0,004379;2;0;1;0;0;100789,1206;98959,34651;1;20071313;85,719132;0,011666007;72,017649;336,454005;623,07989;85,719132;0,011666007;1;20071313;136,144578;565;287;278;229;196;0,9996;0,9996;0;0,001769;0,507965;0,492035;0,0051;0,036036;0,0377;0,6762;0,0531;0,0612;20,360363;21,3005;382,053;30,0015;11,9952;4,147459;99;371;95;0,175221;0,656637;0,168142;186;5;0,241015041;7,233706228;2,892180489
